"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 13, 2017","16,286.8","17,083.9","17,268.0","15,669.9","155.41K","-4.67%"
"Dec 12, 2017","17,083.9","16,733.3","17,560.7","16,254.5","132.85K","2.10%"
"Dec 11, 2017","16,732.5","15,060.5","17,399.2","15,024.6","159.73K","11.11%"
"Dec 10, 2017","15,059.6","14,840.0","15,783.2","13,031.0","201.62K","1.46%"
"Dec 09, 2017","14,843.4","16,048.2","16,313.2","13,151.5","181.98K","-7.50%"
"Dec 08, 2017","16,047.6","16,868.0","17,294.8","13,906.1","286.76K","-4.76%"
"Dec 07, 2017","16,850.3","13,750.1","16,879.3","13,401.6","297.11K","22.55%"
"Dec 06, 2017","13,749.6","11,667.1","13,843.2","11,661.8","191.58K","17.85%"
"Dec 05, 2017","11,667.1","11,624.4","11,901.9","11,486.1","89.69K","0.37%"
"Dec 04, 2017","11,623.9","11,244.2","11,624.6","10,917.8","93.17K","3.36%"
"Dec 03, 2017","11,246.2","10,912.7","11,851.1","10,578.4","122.13K","3.06%"
"Dec 02, 2017","10,912.7","10,861.5","11,175.2","10,715.5","86.83K","0.47%"
"Dec 01, 2017","10,861.5","9,947.1","10,942.8","9,420.9","131.92K","9.20%"
"Nov 30, 2017","9,946.8","9,848.0","10,689.1","9,023.8","187.01K","1.11%"
"Nov 29, 2017","9,837.9","9,906.0","11,417.8","8,938.7","233.33K","-0.69%"
"Nov 28, 2017","9,906.0","9,732.6","9,969.6","9,638.2","87.76K","1.78%"
"Nov 27, 2017","9,733.2","9,318.4","9,733.6","9,316.8","106.90K","4.45%"
"Nov 26, 2017","9,318.4","8,754.6","9,474.6","8,746.6","85.89K","6.44%"
"Nov 25, 2017","8,754.7","8,203.5","8,762.0","8,153.7","84.67K","6.75%"
"Nov 24, 2017","8,200.8","8,013.4","8,332.9","7,900.2","73.00K","2.34%"
"Nov 23, 2017","8,013.4","8,234.5","8,266.5","8,012.4","68.01K","-2.69%"
"Nov 22, 2017","8,234.5","8,099.9","8,304.4","8,091.6","65.81K","1.66%"
"Nov 21, 2017","8,100.0","8,245.9","8,368.4","7,819.1","115.45K","-1.76%"
"Nov 20, 2017","8,244.7","8,042.6","8,294.1","7,947.3","75.70K","2.51%"
"Nov 19, 2017","8,042.6","7,781.0","8,100.9","7,675.4","68.62K","3.36%"
"Nov 18, 2017","7,780.9","7,700.0","7,857.5","7,458.9","74.38K","1.05%"
"Nov 17, 2017","7,700.0","7,853.7","8,000.2","7,534.7","117.35K","-1.96%"
"Nov 16, 2017","7,853.7","7,283.0","7,964.6","7,119.2","133.94K","7.83%"
"Nov 15, 2017","7,283.2","6,597.1","7,330.1","6,596.9","131.12K","10.40%"
"Nov 14, 2017","6,597.1","6,522.5","6,728.6","6,419.2","96.50K","1.14%"
"Nov 13, 2017","6,522.5","5,878.1","6,760.1","5,828.3","178.34K","10.96%"
"Nov 12, 2017","5,878.1","6,339.9","6,490.5","5,493.6","269.83K","-7.28%"
"Nov 11, 2017","6,339.9","6,565.8","6,821.5","6,197.9","135.72K","-3.44%"
"Nov 10, 2017","6,565.8","7,129.6","7,319.0","6,406.0","222.00K","-7.91%"
"Nov 09, 2017","7,129.6","7,444.4","7,457.1","7,040.8","126.77K","-4.23%"
"Nov 08, 2017","7,444.4","7,102.2","7,869.1","7,027.0","220.22K","4.81%"
"Nov 07, 2017","7,102.8","6,959.3","7,222.4","6,957.8","101.05K","2.06%"
"Nov 06, 2017","6,959.2","7,389.5","7,429.7","6,934.7","159.69K","-5.82%"
"Nov 05, 2017","7,389.5","7,363.8","7,599.4","7,284.3","105.73K","0.35%"
"Nov 04, 2017","7,363.8","7,147.0","7,492.2","6,957.8","106.60K","2.96%"
"Nov 03, 2017","7,152.1","7,024.8","7,445.6","6,938.9","154.89K","1.81%"
"Nov 02, 2017","7,024.8","6,737.8","7,339.9","6,737.8","238.80K","4.26%"
"Nov 01, 2017","6,737.8","6,449.1","6,738.7","6,355.0","133.19K","4.44%"
"Oct 31, 2017","6,451.2","6,124.3","6,467.2","6,090.8","101.25K","5.34%"
"Oct 30, 2017","6,124.3","6,147.7","6,226.2","6,019.0","78.62K","-0.38%"
"Oct 29, 2017","6,147.5","5,726.6","6,295.4","5,679.4","163.06K","7.35%"
"Oct 28, 2017","5,726.6","5,764.6","5,871.0","5,654.8","53.23K","-0.66%"
"Oct 27, 2017","5,764.6","5,887.6","5,997.8","5,692.3","83.93K","-2.09%"
"Oct 26, 2017","5,887.6","5,734.0","5,970.4","5,689.9","93.68K","2.68%"
"Oct 25, 2017","5,734.0","5,513.1","5,748.0","5,375.6","105.84K","4.01%"
"Oct 24, 2017","5,513.1","5,903.6","5,904.6","5,463.4","143.74K","-6.62%"
"Oct 23, 2017","5,903.6","5,982.9","6,049.0","5,644.2","137.14K","-1.32%"
"Oct 22, 2017","5,982.9","6,006.6","6,070.6","5,723.0","105.03K","-0.40%"
"Oct 21, 2017","6,006.6","5,993.1","6,187.2","5,874.5","112.94K","0.23%"
"Oct 20, 2017","5,993.1","5,698.6","6,075.3","5,611.4","123.86K","5.17%"
"Oct 19, 2017","5,698.6","5,576.7","5,737.4","5,517.6","83.06K","2.20%"
"Oct 18, 2017","5,575.8","5,598.6","5,601.3","5,114.9","122.02K","-0.41%"
"Oct 17, 2017","5,598.6","5,759.3","5,773.3","5,521.1","65.64K","-2.79%"
"Oct 16, 2017","5,759.3","5,677.4","5,795.3","5,576.1","61.36K","1.25%"
"Oct 15, 2017","5,688.1","5,824.7","5,862.7","5,448.2","101.64K","-2.34%"
"Oct 14, 2017","5,824.7","5,637.3","5,839.6","5,568.9","76.22K","3.33%"
"Oct 13, 2017","5,637.3","5,432.6","5,852.8","5,392.0","215.02K","3.77%"
"Oct 12, 2017","5,432.6","4,824.2","5,432.6","4,815.0","163.92K","12.61%"
"Oct 11, 2017","4,824.2","4,763.4","4,874.9","4,718.6","70.48K","1.28%"
"Oct 10, 2017","4,763.4","4,777.5","4,930.0","4,722.8","98.49K","-0.30%"
"Oct 09, 2017","4,777.5","4,611.7","4,875.4","4,556.1","110.19K","3.59%"
"Oct 08, 2017","4,611.7","4,435.8","4,622.9","4,419.4","71.37K","3.97%"
"Oct 07, 2017","4,435.8","4,371.9","4,472.9","4,319.5","40.20K","1.46%"
"Oct 06, 2017","4,371.9","4,321.4","4,422.1","4,296.9","61.69K","1.17%"
"Oct 05, 2017","4,321.4","4,218.7","4,365.8","4,143.4","63.61K","2.44%"
"Oct 04, 2017","4,218.7","4,314.2","4,355.3","4,183.6","64.08K","-2.21%"
"Oct 03, 2017","4,314.2","4,401.3","4,436.0","4,230.7","81.87K","-1.98%"
"Oct 02, 2017","4,401.3","4,403.1","4,477.4","4,364.7","71.20K","-0.04%"
"Oct 01, 2017","4,403.1","4,360.6","4,412.6","4,258.3","60.58K","0.97%"
"Sep 30, 2017","4,360.6","4,172.8","4,383.3","4,164.3","67.49K","4.50%"
"Sep 29, 2017","4,172.8","4,195.6","4,237.5","4,030.4","97.80K","-0.54%"
"Sep 28, 2017","4,195.6","4,212.2","4,274.6","4,112.9","92.23K","-0.39%"
"Sep 27, 2017","4,212.2","3,892.7","4,232.4","3,882.1","117.60K","8.21%"
"Sep 26, 2017","3,892.7","3,932.8","3,982.3","3,858.8","63.25K","-1.02%"
"Sep 25, 2017","3,932.8","3,667.5","3,971.5","3,665.7","100.20K","7.23%"
"Sep 24, 2017","3,667.5","3,788.0","3,790.9","3,633.9","49.66K","-3.18%"
"Sep 23, 2017","3,788.0","3,600.8","3,813.4","3,563.2","67.82K","5.20%"
"Sep 22, 2017","3,600.8","3,617.3","3,753.5","3,505.8","114.72K","-0.45%"
"Sep 21, 2017","3,617.3","3,882.2","3,912.8","3,576.5","145.13K","-6.82%"
"Sep 20, 2017","3,882.2","3,908.0","4,053.0","3,846.8","86.65K","-0.66%"
"Sep 19, 2017","3,908.0","4,100.3","4,120.7","3,852.2","123.22K","-4.69%"
"Sep 18, 2017","4,100.3","3,689.6","4,122.8","3,689.0","147.93K","11.13%"
"Sep 17, 2017","3,689.6","3,698.9","3,796.6","3,485.8","96.07K","-0.25%"
"Sep 16, 2017","3,698.9","3,713.8","3,893.7","3,551.8","169.36K","-0.40%"
"Sep 15, 2017","3,713.8","3,243.1","3,824.4","2,979.9","448.55K","14.51%"
"Sep 14, 2017","3,243.1","3,870.3","3,930.7","3,219.0","317.59K","-16.21%"
"Sep 13, 2017","3,870.3","4,158.9","4,174.6","3,752.0","186.54K","-6.94%"
"Sep 12, 2017","4,158.9","4,217.9","4,387.8","4,075.0","107.04K","-1.40%"
"Sep 11, 2017","4,217.9","4,245.9","4,364.4","4,134.6","88.76K","-0.66%"
"Sep 10, 2017","4,245.9","4,335.1","4,338.1","4,032.1","108.08K","-2.06%"
"Sep 09, 2017","4,335.1","4,326.5","4,402.1","4,185.3","77.09K","0.20%"
