Date,Price,Open,High,Low,Vol.,Change %
"Dec 25, 2018",3762.50,"4,025.60","4,030.70","3,676.50",670.94K,-6.55%
"Dec 24, 2018",4026.10,"3,944.50","4,208.20","3,941.90",716.29K,2.07%
"Dec 23, 2018",3944.40,"3,964.30","4,037.10","3,904.60",572.21K,-0.50%
"Dec 22, 2018",3964.40,"3,850.90","3,977.20","3,803.70",554.59K,2.95%
"Dec 21, 2018",3850.90,"4,075.20","4,153.10","3,786.90",748.76K,-5.52%
"Dec 20, 2018",4076.00,"3,687.20","4,140.30","3,665.80",958.58K,10.55%
"Dec 19, 2018",3687.10,"3,668.10","3,924.70","3,647.50",792.40K,0.52%
"Dec 18, 2018",3668.00,"3,526.00","3,683.10","3,456.90",698.53K,4.02%
"Dec 17, 2018",3526.10,"3,248.30","3,597.40","3,243.10",534.78K,8.57%
"Dec 16, 2018",3247.90,"3,228.60","3,305.00","3,225.90",335.69K,0.60%
"Dec 15, 2018",3228.70,"3,247.80","3,282.30","3,177.00",332.95K,-0.59%
"Dec 14, 2018",3247.80,"3,315.40","3,336.60","3,199.10",445.56K,-2.04%
"Dec 13, 2018",3315.30,"3,466.20","3,474.40","3,284.80",435.89K,-4.35%
"Dec 12, 2018",3466.10,"3,390.20","3,510.20","3,379.40",391.17K,1.72%
"Dec 11, 2018",3407.70,"3,460.40","3,485.90","3,349.90",418.53K,-1.53%
"Dec 10, 2018",3460.50,"3,566.90","3,622.40","3,412.70",394.49K,-3.00%
"Dec 09, 2018",3567.50,"3,430.30","3,677.60","3,424.20",327.93K,4.00%
"Dec 08, 2018",3430.40,"3,422.30","3,507.70","3,302.90",424.40K,0.24%
"Dec 07, 2018",3422.20,"3,508.90","3,626.60","3,251.80",639.33K,-2.46%
"Dec 06, 2018",3508.60,"3,771.40","3,887.20","3,505.70",467.54K,-6.97%
"Dec 05, 2018",3771.60,"3,958.10","3,974.10","3,765.20",341.60K,-4.72%
"Dec 04, 2018",3958.50,"3,899.90","4,082.90","3,809.30",326.71K,1.56%
"Dec 03, 2018",3897.80,"4,160.30","4,177.00","3,839.90",355.10K,-6.31%
"Dec 02, 2018",4160.40,"4,196.20","4,316.10","4,105.30",298.63K,-0.85%
"Dec 01, 2018",4196.20,"4,038.70","4,299.10","3,967.10",316.30K,3.87%
"Nov 30, 2018",4039.70,"4,296.80","4,340.60","3,954.50",444.52K,-5.98%
"Nov 29, 2018",4296.50,"4,265.50","4,440.10","4,140.60",414.46K,0.73%
"Nov 28, 2018",4265.40,"3,866.40","4,391.80","3,866.40",533.04K,10.32%
"Nov 27, 2018",3866.50,"3,840.30","3,920.60","3,687.80",457.27K,0.77%
"Nov 26, 2018",3837.00,"4,061.00","4,179.00","3,679.80",571.04K,-5.54%
"Nov 25, 2018",4062.20,"3,920.30","4,198.40","3,634.20",619.95K,3.62%
"Nov 24, 2018",3920.40,"4,397.30","4,494.60","3,821.50",382.72K,-10.86%
"Nov 23, 2018",4398.00,"4,360.90","4,455.60","4,223.70",348.99K,0.96%
"Nov 22, 2018",4356.00,"4,646.40","4,695.70","4,346.70",261.85K,-6.09%
"Nov 21, 2018",4638.70,"4,523.00","4,743.70","4,393.00",412.74K,2.52%
"Nov 20, 2018",4524.60,"4,883.60","5,013.40","4,272.30",714.08K,-7.36%
"Nov 19, 2018",4883.80,"5,660.40","5,662.50","4,831.10",478.26K,-13.69%
"Nov 18, 2018",5658.30,"5,621.00","5,727.90","5,615.50",158.68K,0.65%
